name,Borough,BUILDING,STREET,ZIPCODE,PHONE,cuisine_description,latitude,longitude,is_vegan,is_vegetarian,is_kids_friendly,ticket_price,Information
EVE ULTRA LOUNGE,Staten Island,2354,ARTHUR KILL ROAD,10309,7186051000,American,40.55560593,-74.21398223,1,1,1,32.25,The cuisine is American
TLAXCALITA LA BELLA,Queens,10422,JAMAICA AVE,11418,3479607089,Mexican,40.69518255,-73.84272283,1,1,1,10.02,The cuisine is Mexican
E DIM SUM RESTAURANT,Brooklyn,2006,65 STREET,11204,7182321815,Chinese,40.61625084,-73.98544105,1,1,0,43.86,The cuisine is Chinese
COTTON BEAN,Brooklyn,1077,BERGEN STREET,11216,3472768749,Coffee/Tea,40.676135,-73.9506417,1,1,1,22.28,The cuisine is Coffee/Tea
TEA STATION,Queens,4716,BELL BLVD,11361,9175489722,Chinese,40.75656794,-73.76754577,1,1,0,44.98,The cuisine is Chinese
DAGAN PIZZA,Brooklyn,6187,STRICKLAND AVENUE,11234,7182090636,Pizza,40.61319881,-73.91215687,1,1,1,13.31,The cuisine is Pizza
NARCISSE,Manhattan,344,E 59TH ST,10022,6463429209,American,40.75991812,-73.96272246,1,1,0,29.37,The cuisine is American
NUAN XIN RICE ROLL,Manhattan,67A,ELDRIDGE ST,10002,2129200156,Asian/Asian Fusion,40.71670764,-73.99271312,1,1,1,14.93,The cuisine is Asian/Asian Fusion
NOODLE VILLAGE,Manhattan,13,MOTT STREET,10013,2122330788,Chinese,40.71411955,-73.99874829,0,1,1,34.35,The cuisine is Chinese
SALAD BOX USA,Manhattan,44,PARK PLACE,10007,6095294969,Salads,40.71329848,-74.00938949,1,1,1,17.21,The cuisine is Salads
CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,40.69191667,-73.90560519,1,1,0,23.09,The cuisine is Coffee/Tea
L'ADRESSE AMERICAN BISTRO,Manhattan,5,BRYANT PARK,10018,2122212510,French,40.75393699,-73.98594864,1,1,0,28.77,The cuisine is French
EL CAMPEON DE LOS POLLOS,Queens,11106,LEFFERTS BLVD,11420,7187385361,Spanish,40.6802222,-73.82123406,1,1,0,19.05,The cuisine is Spanish
WINDMILL,Manhattan,43,CLINTON STREET,10002,6467646312,French,40.71985784,-73.98467879,1,1,1,27.18,The cuisine is French
BELLYFUL RESTAURANT AND BAR,Brooklyn,2102,UTICA AVENUE,11234,7182527070,Caribbean,40.62041433,-73.9270458,1,1,1,28.49,The cuisine is Caribbean
SQUARE PIZZA,Manhattan,37,CLINTON STREET,10002,2128372566,Pizza,40.7199786,-73.98461743,0,0,0,21.19,The cuisine is Pizza
YOGURT LA CREPE,Queens,2902,DITMARS BLVD,11105,9178326930,Coffee/Tea,40.77671271,-73.91155039,1,1,1,14.62,The cuisine is Coffee/Tea
MINIGROW,Manhattan,285,MADISON AVENUE,10017,2158891733,Asian/Asian Fusion,40.75174854,-73.98003712,1,1,1,40.83,The cuisine is Asian/Asian Fusion
GIANDO,Brooklyn,412,KENT AVENUE,11249,7183877000,Italian,40.71033295,-73.96853236,0,0,1,42.53,The cuisine is Italian
CASA CLEMA RESTAURANT & BAR,Bronx,1731,UNIVERSITY AVENUE,10453,7189012692,Latin American,40.8497815,-73.91644825,0,0,0,27.39,The cuisine is Latin American
DULCE VIDA LATIN BISTRO,Manhattan,1219,LEXINGTON AVENUE,10028,2125352424,Latin American,40.7772164,-73.95722815,0,0,0,49.82,The cuisine is Latin American
J LOFT,Brooklyn,1055,EAST   45 STREET,11203,3474057799,American,40.63547064,-73.93348218,0,0,1,41.24,The cuisine is American
SHAKE SHAKE 8 KTV,Queens,13621,41ST AVE,11355,7186668533,Chinese,40.75867154,-73.82907945,1,1,1,20.76,The cuisine is Chinese
OSTERIA DELBIANCO,Manhattan,22,EAST   49 STREET,10017,2128385872,Italian,40.75747896,-73.97666405,1,1,1,43.99,The cuisine is Italian
INSA,Brooklyn,328,DOUGLASS STREET,11217,7188552620,Korean,40.67962743,-73.98260417,1,1,1,14.42,The cuisine is Korean
TRANQUILITY BAR & LOUNGE,Bronx,3511,BOSTON ROAD,10469,9142584444,American,40.87720252,-73.84588502,0,1,1,41.7,The cuisine is American
BIG APPLE CAFE,Manhattan,891,AMSTERDAM AVENUE,10025,9737221147,Coffee/Tea,40.79883176,-73.96686503,0,0,1,15.88,The cuisine is Coffee/Tea
SANDWICH HOUSE ITALIAN RESTAURANT,Manhattan,17,ANN STREET,10038,2125666886,Sandwiches,40.71090241,-74.00791026,1,1,0,43.93,The cuisine is Sandwiches
TACOMPADRE RESTAURANT,Queens,10116,43RD AVE,11368,3473589897,,40.7469563,-73.86347468,1,1,0,13.99,
GERTRUDE,Manhattan,204,WEST   96 STREET,10025,9179295863,,40.79416398,-73.97067397,0,1,0,38.19,
HEALTHY FOOD GOURMET,Queens,0,LAGUARDIA AIRPORT,11369,5167923957,American,40.77441403,-73.87729335,1,1,0,44.6,The cuisine is American
THE QUARTER,Brooklyn,87,LAFAYETTE AVENUE,11217,3478544690,American,40.68716863,-73.97483899,0,1,1,45.37,The cuisine is American
RED ROOM,Manhattan,85,EAST    4 STREET,10003,2124755400,Bottled Beverages,40.72638547,-73.98988708,0,0,1,22.21,The cuisine is Bottled Beverages
MILAN PIZZA & CHICKEN,Brooklyn,66,GRAHAM AVENUE,11206,3479160904,Chicken,40.70322488,-73.94251385,1,1,0,23.34,The cuisine is Chicken
AMSTERDAM SUSHI,Manhattan,1518,AMSTERDAM AVENUE,10031,6464766708,Sandwiches/Salads/Mixed Buffet,40.81887973,-73.95225879,1,1,1,16.38,The cuisine is Sandwiches/Salads/Mixed Buffet
FIESTA MEXICANA RESTAURANT,Queens,5828,ROOSEVELT AVE,11377,7186852261,Mexican,40.74537707,-73.90625094,0,0,0,41.65,The cuisine is Mexican
TAQUERIA ST MARKS PL,Manhattan,79,SAINT MARKS PLACE,10003,6469645614,Mexican,40.72780683,-73.98579182,0,1,0,28,The cuisine is Mexican
EATZY CHINESE,Queens,3721,72ND STREET,11372,7185339131,Bangladeshi,40.74825654,-73.89388937,1,1,0,37.77,The cuisine is Bangladeshi
CHIPOTLE MEXICAN GRILL #3584,Bronx,22,EAST  170 STREET,10452,6143187413,,40.840041,-73.91723756,1,1,1,12.48,
GLASS CEILING EVENTS,Manhattan,1204,BROADWAY,10001,3477822433,,40.74625744,-73.9885379,1,1,0,38.02,
WOK BAR SPICY HOT POT,Queens,4626,KISSENA BLVD,11355,9175631080,Chinese,40.7500395,-73.81851955,0,1,1,45.46,The cuisine is Chinese
AUNT MAE'S,Brooklyn,871,3 AVENUE,11232,3477991053,Coffee/Tea,40.65766222,-74.00418083,1,1,1,44.4,The cuisine is Coffee/Tea
SANGER HALL,Queens,4820,SKILLMAN AVE,11104,9174431747,American,40.74630952,-73.9158892,1,1,1,13.37,The cuisine is American
BROADWAY RESTAURANT,Manhattan,2664,BROADWAY,10025,2128657074,American,40.79803372,-73.96929978,1,1,1,20.52,The cuisine is American
The Empire Rooftop,Manhattan,44,WEST   63 STREET,10023,2122652600,American,40.77148649,-73.98241401,1,1,0,29.06,The cuisine is American
IL MELOGRANO,Manhattan,501,WEST   51 STREET,10019,2127579290,Italian,40.76535573,-73.99143344,0,0,1,38.86,The cuisine is Italian
Gran Morelos Diner and Bakery,Brooklyn,727,GRAND STREET,11211,7182189441,American,40.71167108,-73.94360671,1,1,1,38.43,The cuisine is American
DON CEVICHE,Manhattan,88,ESSEX STREET,10002,9174121794,Peruvian,40.71814005,-73.98840207,0,0,0,22.3,The cuisine is Peruvian
RARYTAS MANOR,Queens,55-09,METROPOLITAN AVENUE,11385,7183267511,Eastern European,40.71304277,-73.90848615,1,1,0,39.57,The cuisine is Eastern European
SOMBRERO MEXICAN RESTAURANT,Manhattan,303,WEST   48 STREET,10036,2125864853,Mexican,40.76123274,-73.98747765,0,1,1,49.98,The cuisine is Mexican
BISTRO CASA AZUL,Manhattan,343,PLEASANT AVENUE,10035,9178050803,Mexican,40.79649442,-73.93211074,1,1,1,10.46,The cuisine is Mexican
Q44 BAR & GRILL,Bronx,1161,CASTLE HILL AVENUE,10462,6463029015,,40.83131167,-73.85090624,0,0,1,11.36,
SAL'S RESTAURANT,Brooklyn,810,FRANKLIN AVENUE,11225,7187738160,American,40.67016261,-73.95816223,1,1,1,37.29,The cuisine is American
ZZ CLAM BAR,Manhattan,169,THOMPSON STREET,10012,2122543800,Seafood,40.72764851,-74.00033554,0,1,1,10.35,The cuisine is Seafood
NEW TOP TACO & CHINA,Brooklyn,1654,SHEEPSHEAD BAY ROAD,11235,7189347751,Tex-Mex,40.58650209,-73.95234995,0,1,1,16.03,The cuisine is Tex-Mex
CLOUD SOCIAL,Manhattan,6,WEST   32 STREET,10001,2129041092,American,40.74737428,-73.98605109,1,1,1,25.65,The cuisine is American
CHINESE MUSICIAN RESTAURANT,Brooklyn,151,GREENPOINT AVENUE,11222,7183835340,Chinese,40.73024671,-73.95374052,1,1,0,13.97,The cuisine is Chinese
77 BURGER,Manhattan,77,PEARL STREET,10004,2128250354,Hamburgers,40.70394698,-74.01029705,1,1,0,45.64,The cuisine is Hamburgers
Truffle Craft Burgers & Grill,Brooklyn,1519,AVENUE J,11230,7188725513,Jewish/Kosher,40.62524794,-73.96077342,1,1,1,30.73,The cuisine is Jewish/Kosher
"THE CORNER CAFE & BAKERY, PIZZA PLUS",Bronx,3718,RIVERDALE AVENUE,10463,7186012861,Jewish/Kosher,40.8872646,-73.90712784,0,1,1,13.75,The cuisine is Jewish/Kosher
COFFEE AVENUE,Queens,3456,33RD ST,11106,7182556362,,40.75762536,-73.92671086,0,0,0,45.85,
DOYLE'S CORNER,Queens,4202,BROADWAY,11103,7186062777,Irish,40.75814869,-73.91727834,0,1,0,47.72,The cuisine is Irish
THE RINKSIDE & LODGE BAR,Manhattan,42,WEST   42 STREET,10036,2126296191,Other,40.75406824,-73.98232117,0,1,0,38.07,The cuisine is Other
SPOON TABLE & BAR,Manhattan,40,EAST   33 STREET,10016,6462307000,American,40.74691001,-73.98303766,0,1,1,46.31,The cuisine is American
Call Me Pasta!,Manhattan,241,PEARL STREET,10038,9172612503,Italian,40.70747709,-74.0052516,1,1,1,16.19,The cuisine is Italian
TINA'S RESTAURANT,Manhattan,23,WEST   56 STREET,10019,2123154313,Latin American,40.76271022,-73.97544207,1,1,0,49.42,The cuisine is Latin American
ANTOJITOS ECUATORIANOS 2,Queens,2535,36TH AVE,11106,3477204958,Spanish,40.75818374,-73.93315341,0,1,0,30.23,The cuisine is Spanish
LITTLE MYANMAR,Manhattan,150,EAST    2 STREET,10009,6468945420,,40.72283875,-73.98534552,0,0,0,19.84,
MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,Brooklyn,2315,STRAUSS STREET,11212,7183469037,Caribbean,40.65697075,-73.91330279,0,1,1,27.25,The cuisine is Caribbean
Nonnas1977,Queens,39-26,BELL BOULEVARD,11361,6467737095,,40.76495609,-73.77171481,1,1,1,19.82,
BRONX TAVERN,Bronx,780,EAST  133 STREET,10454,7182922108,American,40.80084047,-73.91337113,1,1,1,24.84,The cuisine is American
AKURA SUSHI,Manhattan,39,EAST   31 STREET,10016,2126790888,Japanese,40.74566401,-73.98387525,1,1,0,26.24,The cuisine is Japanese
SPYGLASS,Manhattan,45,WEST   38 STREET,10018,2127300538,American,40.75159,-73.98421308,0,0,1,28.38,The cuisine is American
JJ'S,Brooklyn,97,NORTH   10 STREET,11249,9178922698,American,40.72075419,-73.95795719,1,1,1,44.07,The cuisine is American
LOS ANGELES BAKERY,Brooklyn,3905,5 AVENUE,11232,7184389870,,40.65115435,-74.00400383,1,1,0,14.91,
LA PALAPA TACO BAR,Manhattan,600,11 AVENUE,10036,2127577774,Tex-Mex,40.76245206,-73.99712295,1,1,0,41.73,The cuisine is Tex-Mex
161 LAFAYETTE,Manhattan,161,LAFAYETTE STREET,10013,2012385865,Bottled Beverages,40.71985886,-73.99920995,1,1,1,29.38,The cuisine is Bottled Beverages
CITY VINEYARD,Manhattan,233,WEST STREET,10013,6466778350,American,40.72063774,-74.01210704,1,1,1,47.4,The cuisine is American
New Sushi Tatsu,Brooklyn,609,FRANKLIN AVENUE,11238,7183988828,Japanese,40.67768227,-73.95542472,0,0,1,48.63,The cuisine is Japanese
LA CABANA PERUANA,Queens,9304,LIBERTY AVE,11417,7188483133,Peruvian,40.68018639,-73.84570754,1,1,0,15.66,The cuisine is Peruvian
JUMBO KITCHEN,Bronx,1915,SOUTHERN BOULEVARD,10460,7183785388,Chinese,40.84153749,-73.88590089,0,1,0,20.88,The cuisine is Chinese
MASTER'S PIZZERIA,Brooklyn,5201,5 AVENUE,11220,7184396012,Pizza,40.64388841,-74.01156336,1,1,0,39.3,The cuisine is Pizza
CASA AZUL,Brooklyn,369,7 AVENUE,11215,9293376767,Mexican,40.66559065,-73.9826475,0,0,0,28.27,The cuisine is Mexican
SPONGIES CAFE,Manhattan,121,BAXTER STREET,10013,6466660036,Coffee/Tea,40.7181077,-73.99894663,1,1,1,22.57,The cuisine is Coffee/Tea
BLACK FLAMINGO,Brooklyn,168,BORINQUEN PLACE,11211,7183873337,Vegetarian,40.71066835,-73.95389483,1,1,1,36.27,The cuisine is Vegetarian
TRUMP CAFE & GRILL,Manhattan,725,5 AVENUE,10022,2127157290,American,40.76250136,-73.97428699,1,1,0,21.57,The cuisine is American
PERIZIA PIZZA,Brooklyn,1387,CONEY ISLAND AVENUE,11230,7186923600,Jewish/Kosher,40.62381653,-73.96498178,0,1,0,21.18,The cuisine is Jewish/Kosher
MR N SEAFOOD,Bronx,351,EAST  138 STREET,10454,3473404910,Seafood,40.80973299,-73.9243702,0,0,1,31.05,The cuisine is Seafood
HALAL BROS,Queens,24714,S CONDUIT AVE,11422,7183018274,Middle Eastern,40.66534421,-73.73072318,1,1,1,35.09,The cuisine is Middle Eastern
HUNGRY GHOST COFFEE BAR AND CAFE AT TISCH,Manhattan,721,BROADWAY,10003,2022706688,Coffee/Tea,40.72929244,-73.99351273,0,1,1,12.96,The cuisine is Coffee/Tea
"SUBWAY, KRISPY KRUNCHY CHICKEN",Queens,13011,N CONDUIT AVE,11420,7188454594,Sandwiches,40.66706748,-73.80993273,1,1,0,43.04,The cuisine is Sandwiches
Food Junction,Queens,7417,ROOSEVELT AVE,11372,3479016602,Pizza,40.74687064,-73.89118483,1,1,0,18.74,The cuisine is Pizza
NURA,Brooklyn,46,NORMAN AVENUE,11222,6127028862,American,40.72474622,-73.95378043,1,1,0,45.27,The cuisine is American
NFL-HUDDLE CAFE,Manhattan,345,PARK AVENUE,10154,2124502352,American,40.75816441,-73.97324549,0,0,1,22.29,The cuisine is American
TAVERNA DI BACCO,Manhattan,175,LUDLOW STREET,10002,2124770077,Italian,40.7218399,-73.98747065,0,0,1,39.12,The cuisine is Italian
BENATERI'S ITALIAN GOURMET DELI,Queens,12921,14 AVENUE,11356,7184459240,Sandwiches,40.78566701,-73.83909575,1,1,0,11.17,The cuisine is Sandwiches
SHABU TATSU,Manhattan,216,EAST   10 STREET,10003,2124772972,Japanese,40.72928625,-73.98569047,0,0,1,46.04,The cuisine is Japanese
GERSI,Brooklyn,316,COURT STREET,11231,3472478417,Italian,40.68337527,-73.99541734,1,1,0,38.57,The cuisine is Italian
GOLDEN THEATRE,Manhattan,252,WEST   45 STREET,10036,2125752914,American,40.75875696,-73.98744563,1,1,0,18.67,The cuisine is American
INDAY 1NYP,Manhattan,1,NEW YORK PLAZA,10004,9173989771,,40.70253319,-74.01256178,1,1,1,34.8,
GOOD BEER,Manhattan,422,EAST    9 STREET,10009,2126774836,Bottled Beverages,40.72769677,-73.98374612,0,0,1,38.73,The cuisine is Bottled Beverages
BLVD PRIME GRILL,Queens,9717/25,QUEENS BLVD,11374,3475452873,Mediterranean,,,1,1,0,17.59,The cuisine is Mediterranean
ALPINE CINEMAS,Brooklyn,6817,5 AVENUE,11220,7187484283,American,40.6339757,-74.0207886,0,1,0,43.05,The cuisine is American
NYSB,Queens,,JFK INTERNATIONAL AIRPORT,11430,8622293878,American,40.64831283,-73.7882815,1,1,1,36.24,The cuisine is American
BRIDGE COFFEE SHOP,Brooklyn,73,BRIDGE STREET,11201,7187970825,Spanish,40.70220898,-73.98470089,0,1,1,30.33,The cuisine is Spanish
Paloma Coffee & Bakery,Brooklyn,349,UNION AVENUE,11211,3473207920,,40.71075776,-73.9510957,0,1,0,45.37,
EMILIO SUPER BAKERY,Bronx,6A,EAST CLARKE PLACE,10452,3472978732,Bakery Products/Desserts,40.83824699,-73.91870346,1,1,0,34,The cuisine is Bakery Products/Desserts
SUGAR & WATER NYC,Queens,2914,23RD AVE,11105,7164662030,Bakery Products/Desserts,40.77493575,-73.91370464,0,1,1,48.96,The cuisine is Bakery Products/Desserts
SOY SAUCE,Queens,6822,MAIN ST,11367,7182633663,Chinese,40.73236192,-73.8247632,0,0,0,10.21,The cuisine is Chinese
DON PACO LOPEZ PANDERIA,Brooklyn,470305,4 AVENUE,,7184927443,Spanish,0,0,1,1,1,33.78,The cuisine is Spanish
BIG ALS CHICAGO PIZZA,Manhattan,9,THAMES STREET,10006,2129643269,Pizza,40.70893957,-74.01176946,1,1,0,32.07,The cuisine is Pizza
YOKOHAMA JAPANESE RESTAURANT,Bronx,438,WEST  238 STREET,10463,7185492606,Japanese,40.88716368,-73.90455654,0,0,0,40.07,The cuisine is Japanese
PERKINS RESTAURANT & BAKERY,Staten Island,1409,HYLAN BOULEVARD,10305,7189799180,American,40.59424704,-74.08655065,1,1,0,41.15,The cuisine is American
VINOTAPA,Manhattan,201203,EAST   31 STREET,,2127258466,American,0,0,0,0,0,42.94,The cuisine is American
POKE N' ROLL,Manhattan,441,EAST    9 STREET,10009,2124207653,Asian/Asian Fusion,40.72743592,-73.9830715,1,1,0,20.84,The cuisine is Asian/Asian Fusion
Luigi's Pizza,Brooklyn,4704,5 AVENUE,11220,7184927565,Pizza,40.64668559,-74.00868099,0,0,0,39.02,The cuisine is Pizza
ROSE PIZZA,Manhattan,1,PENN PLAZA,10119,2125947817,Pizza,40.75109132,-73.9929259,0,1,0,28.54,The cuisine is Pizza
DARBAR GRILL,Manhattan,157,EAST   55 STREET,10022,2127514600,Indian,40.75936017,-73.96944762,1,1,0,22.69,The cuisine is Indian
TIKAL CAFE,Brooklyn,1312,DECATUR STREET,11207,3477894790,Other,40.6910326,-73.90529994,1,1,1,12.8,The cuisine is Other
EL VALLE LENOX,Manhattan,588,LENOX AVENUE,10037,__________,Spanish,40.81698493,-73.93873735,0,1,1,20.1,The cuisine is Spanish
ERICA'S SPANISH CUISINE,Queens,90-40,160 STREET,11432,7186581700,Spanish,40.70492565,-73.79990585,0,1,1,47.72,The cuisine is Spanish
ALIMAMA TEA CAFE,Manhattan,89,BAYARD STREET,10013,2122357288,Coffee/Tea,40.71583229,-73.99911621,0,1,1,32.52,The cuisine is Coffee/Tea
TOMO TOMO,Manhattan,152,WEST   52 STREET,10019,6463834794,Japanese,40.76199773,-73.98156821,1,1,0,26.22,The cuisine is Japanese
NEWYORKTITLAN,Brooklyn,1525,GATES AVENUE,11237,3477155387,American,40.69895446,-73.91277554,0,1,1,39.05,The cuisine is American
PERFECTO PIZZA & COFFEE SHOP,Queens,16923,JAMAICA AVE,11432,7186585309,American,40.70696191,-73.79047863,0,1,0,13.2,The cuisine is American
FACTORY 380,Manhattan,380,3 AVENUE,10016,2126866380,American,40.74158488,-73.98114805,0,1,0,11.97,The cuisine is American
THE COOP,Queens,13342,39TH AVE,11354,7183589333,Korean,40.75909891,-73.83413912,0,1,0,29,The cuisine is Korean
DINING HALL @ JOHN JAY (MBJ FOOD SERVICES),Manhattan,524,WEST   59 STREET,10019,2125821629,American,40.77078735,-73.98853366,1,1,0,15.97,The cuisine is American
POKEBOWL STATION,Staten Island,331,NEW DORP LANE,10306,9174781819,Other,40.57130937,-74.11131767,1,1,0,39.15,The cuisine is Other
WANPAKU,Brooklyn,621,MANHATTAN AVENUE,11222,7183892656,Japanese,40.7234576,-73.95062095,1,1,0,24.1,The cuisine is Japanese
ATHEN'S GRILL & RESTAURANT,Queens,3011,30 AVENUE,11102,7187775366,Mexican,40.76718776,-73.92201798,0,1,0,38.81,The cuisine is Mexican
DISNEY STARBUCKS,Manhattan,77,WEST   66 STREET,10023,2124564274,Coffee/Tea,40.77324011,-73.98069136,1,1,1,26,The cuisine is Coffee/Tea
SURF,Staten Island,37,NAVY PIER COURT,10304,7182732701,Barbecue,40.62883448,-74.07426758,1,1,1,26.15,The cuisine is Barbecue
RINCON CAFETERO,Queens,5401,99TH STREET,11368,7188694236,Spanish,40.73944319,-73.86062129,0,1,0,27.9,The cuisine is Spanish
NUR,Brooklyn,55,WATER STREET,11201,9177437388,Mediterranean,40.70329391,-73.99204736,0,0,0,44.31,The cuisine is Mediterranean
EXTRA BAR CAFE,Brooklyn,153,AVENUE U,11223,7182660107,Coffee/Tea,40.59638301,-73.97863621,0,0,1,33.85,The cuisine is Coffee/Tea
THAI HOT BOX,Manhattan,1598,3 AVENUE,10128,9174091641,Thai,40.78118062,-73.9522787,0,0,0,25.79,The cuisine is Thai
PIZZA NY PATINA,Manhattan,151,WEST   34 STREET,10001,7168585055,Pizza,40.75050916,-73.98947917,1,1,1,46.27,The cuisine is Pizza
LOUIS SNACKS,Manhattan,1552,LEXINGTON AVENUE,10029,9172145454,Sandwiches/Salads/Mixed Buffet,40.78794247,-73.94942818,0,1,1,38.3,The cuisine is Sandwiches/Salads/Mixed Buffet
DELIZIA RISTORANTE,Manhattan,1374,1 AVENUE,10021,2125178888,Italian,40.76874809,-73.95529133,0,1,0,22.26,The cuisine is Italian
CATCH 22,Brooklyn,7221,3 AVENUE,11209,7189215869,American,40.63330741,-74.02702131,1,1,0,45.21,The cuisine is American
KURO-OBI,Manhattan,700,8 AVENUE,10036,9173381011,Japanese,40.75865554,-73.9887379,1,1,0,37.86,The cuisine is Japanese
NEUBERGER BERMAN EDR,Manhattan,1290,AVENUE OF THE AMERICAS,10119,3474974546,American,40.76085011,-73.97971672,0,0,1,20.11,The cuisine is American
LEA,Brooklyn,1022,CORTELYOU ROAD,11218,7189287100,Italian,40.63936401,-73.96851551,1,1,1,23.53,The cuisine is Italian
YONDU,Manhattan,254,FRONT STREET,10038,7187293249,American,40.70821281,-74.00077188,0,1,1,30.95,The cuisine is American
MARVELOUS BY FRED,Manhattan,1001,6 AVENUE,10018,9734546015,Bakery Products/Desserts,40.75183455,-73.98631002,1,1,1,26.92,The cuisine is Bakery Products/Desserts
BIJAN'S,Brooklyn,7981,HOYT STREET,,7188555574,American,0,0,0,1,0,16.19,The cuisine is American
KENTA SUSHI BAR,Queens,3923,BELL BLVD,11361,7182254898,Japanese,40.76499176,-73.77171108,1,1,0,22.29,The cuisine is Japanese
SOFIA PIZZA SHOPPE,Manhattan,989,1 AVENUE,10022,2128888816,Pizza,40.75656998,-73.96419343,1,1,1,15.99,The cuisine is Pizza
MONTERO BAR & GRILL,Brooklyn,73,ATLANTIC AVENUE,11201,6467294129,American,40.69124736,-73.99798786,0,0,1,35.87,The cuisine is American
CHIPOTLE,Brooklyn,2076,86 STREET,11214,6143187413,Tex-Mex,40.60352414,-73.9964924,1,1,0,47.36,The cuisine is Tex-Mex
AIG 31ST FLOOR CAFE,Manhattan,175,WATER STREET,10038,2127708303,American,40.70669209,-74.00520825,0,1,0,45.71,The cuisine is American
BLUEBIRD LONDON,Manhattan,10,COLUMBUS CIRCLE,10019,3476822100,English,40.76780849,-73.98226697,0,1,1,49.87,The cuisine is English
THE STAND,Manhattan,116,EAST   16 STREET,10003,2126772600,American,40.73547324,-73.98827996,0,0,0,16.81,The cuisine is American
OLD STANLEY'S,Brooklyn,226,WYCKOFF AVENUE,11237,9176588941,American,40.70104678,-73.91384754,0,0,0,15.99,The cuisine is American
MC GUINNESS'S,Queens,44-23,QUEENS BOULEVARD,11104,7187299617,Irish,40.74334282,-73.92027046,0,0,1,32.23,The cuisine is Irish
DONA ZITA MEXICAN FOOD,Brooklyn,1221,BOWERY STREET,11224,3475899396,Mexican,40.57479006,-73.9802738,1,1,0,16.8,The cuisine is Mexican
NEW KING'S FOOD RESTAURANT,Brooklyn,127,MALCOLM X BOULEVARD,11221,7189197176,Chinese,40.68910995,-73.93027693,1,1,1,30.13,The cuisine is Chinese
DELI,Manhattan,838,AVENUE OF THE AMERICAS,10001,7185981781,,40.74679006,-73.98995615,1,1,1,36.41,
MTSKHETA CAFE,Brooklyn,2568,86 STREET,11214,7186761868,Russian,40.59693306,-73.98559652,0,1,0,47.88,The cuisine is Russian
NIKO'S SOUVLAKI,Queens,1933,DITMARS BLVD,11105,9292080196,Greek,40.78066931,-73.91712387,1,1,1,31.99,The cuisine is Greek
MMM THATS A WRAP,Queens,4552,BELL BOULEVARD,11361,7184289727,American,40.75881797,-73.76856664,1,1,1,17.33,The cuisine is American
ALBATROSS BAR,Queens,3619,24TH AVE,11103,7182049707,American,40.77038417,-73.91268163,1,1,0,46.82,The cuisine is American
EL GALLO NEGRO 2,Queens,13207,14TH AVE,11356,9292007770,Mexican,40.78627195,-73.8359923,0,0,1,34.92,The cuisine is Mexican
KATZ'S DELICATESSEN,Manhattan,205,EAST HOUSTON STREET,10002,2122542246,Sandwiches,40.72250412,-73.98730096,1,1,1,23.3,The cuisine is Sandwiches
